id,tenant_id,table_id,customer_id,waiter_id,status,total_amount,prep_time_order,created_at,completed_at
7067,019abac9-846f-75d0-8dfd-bcf9c9457866,12,15,12,Paid,455000,10,2025-12-12 08:35:14.258+00,2025-12-12 09:04:14.258+00
7068,019abac9-846f-75d0-8dfd-bcf9c9457866,12,46,11,Paid,525000,59,2025-05-30 18:08:51.286+00,2025-05-30 19:38:51.286+00
7069,019abac9-846f-75d0-8dfd-bcf9c9457866,15,14,6,Paid,20000,26,2025-10-12 08:39:01.063+00,2025-10-12 09:17:01.063+00
7070,019abac9-846f-75d0-8dfd-bcf9c9457866,13,34,6,Paid,210000,38,2025-07-23 14:38:43.077+00,2025-07-23 15:06:43.077+00
7071,019abac9-846f-75d0-8dfd-bcf9c9457866,25,,7,Paid,900000,41,2026-01-14 13:08:40.831+00,2026-01-14 14:05:40.831+00
7072,019abac9-846f-75d0-8dfd-bcf9c9457866,3,30,,Unsubmit,25000,11,2025-11-15 07:58:34.958+00,
7073,019abac9-846f-75d0-8dfd-bcf9c9457866,23,50,10,Served,570000,16,2025-05-28 00:03:14.615+00,2025-05-28 00:22:14.615+00
7074,019abac9-846f-75d0-8dfd-bcf9c9457866,26,14,4,Served,1805000,25,2025-04-11 19:38:10.617+00,2025-04-11 20:25:10.617+00
7075,019abac9-846f-75d0-8dfd-bcf9c9457866,26,23,12,Paid,860000,32,2025-07-16 01:21:11.743+00,2025-07-16 01:59:11.743+00
7076,019abac9-846f-75d0-8dfd-bcf9c9457866,3,,7,Approved,780000,14,2025-07-25 11:57:27.548+00,
7077,019abac9-846f-75d0-8dfd-bcf9c9457866,28,,10,Paid,1297000,58,2025-07-12 08:26:58.141+00,2025-07-12 09:51:58.141+00
7078,019abac9-846f-75d0-8dfd-bcf9c9457866,4,,8,Paid,340000,20,2025-11-01 03:14:14.468+00,2025-11-01 04:19:14.468+00
7079,019abac9-846f-75d0-8dfd-bcf9c9457866,7,26,9,Paid,105000,40,2025-07-10 06:07:04.641+00,2025-07-10 07:08:04.641+00
7080,019abac9-846f-75d0-8dfd-bcf9c9457866,7,29,4,Paid,1177000,38,2025-02-15 18:35:45.715+00,2025-02-15 19:24:45.715+00
7081,019abac9-846f-75d0-8dfd-bcf9c9457866,19,44,12,Paid,596000,49,2025-02-24 02:25:46.642+00,2025-02-24 03:42:46.642+00
7082,019abac9-846f-75d0-8dfd-bcf9c9457866,14,14,7,Cancelled,130000,34,2025-09-18 03:11:09.510+00,
7083,019abac9-846f-75d0-8dfd-bcf9c9457866,12,10,12,Paid,1050000,56,2025-08-07 06:10:52.010+00,2025-08-07 06:45:52.010+00
7084,019abac9-846f-75d0-8dfd-bcf9c9457866,5,28,4,Paid,180000,10,2025-06-08 05:51:59.928+00,2025-06-08 06:29:59.928+00
7085,019abac9-846f-75d0-8dfd-bcf9c9457866,3,45,6,Paid,725000,18,2025-12-27 04:19:47.117+00,2025-12-27 05:26:47.117+00
7086,019abac9-846f-75d0-8dfd-bcf9c9457866,16,,7,Paid,1375000,17,2025-06-14 20:47:51.686+00,2025-06-14 21:27:51.686+00
7087,019abac9-846f-75d0-8dfd-bcf9c9457866,9,6,11,Paid,606000,47,2025-08-21 14:06:02.057+00,2025-08-21 15:10:02.057+00
7088,019abac9-846f-75d0-8dfd-bcf9c9457866,5,10,6,Paid,1230000,59,2025-06-24 04:34:36.351+00,2025-06-24 05:35:36.351+00
7089,019abac9-846f-75d0-8dfd-bcf9c9457866,7,49,10,Paid,515000,43,2025-12-07 12:40:28.000+00,2025-12-07 13:46:28.000+00
7090,019abac9-846f-75d0-8dfd-bcf9c9457866,9,25,11,Approved,1039000,52,2025-06-02 02:42:24.301+00,
7091,019abac9-846f-75d0-8dfd-bcf9c9457866,11,48,4,Paid,1539000,20,2025-10-28 20:10:28.389+00,2025-10-28 20:35:28.389+00
7092,019abac9-846f-75d0-8dfd-bcf9c9457866,26,10,9,Paid,1025000,54,2025-01-28 15:49:12.980+00,2025-01-28 16:21:12.980+00
7093,019abac9-846f-75d0-8dfd-bcf9c9457866,28,9,3,Completed,835000,34,2025-10-17 15:39:15.978+00,2025-10-17 15:59:15.978+00
7094,019abac9-846f-75d0-8dfd-bcf9c9457866,26,40,11,Paid,360000,33,2025-03-12 06:14:16.039+00,2025-03-12 06:32:16.039+00
7095,019abac9-846f-75d0-8dfd-bcf9c9457866,10,40,5,Paid,820000,41,2025-08-27 23:06:34.348+00,2025-08-27 23:38:34.348+00
7096,019abac9-846f-75d0-8dfd-bcf9c9457866,10,,7,Pending,2580000,35,2025-06-07 13:06:19.973+00,
7097,019abac9-846f-75d0-8dfd-bcf9c9457866,3,8,3,Paid,1936000,42,2025-01-26 13:05:16.382+00,2025-01-26 14:13:16.382+00
7098,019abac9-846f-75d0-8dfd-bcf9c9457866,1,,10,Paid,755000,59,2025-02-23 13:14:44.966+00,2025-02-23 14:43:44.966+00
7099,019abac9-846f-75d0-8dfd-bcf9c9457866,9,33,8,Served,635000,54,2025-03-11 18:08:02.435+00,2025-03-11 19:25:02.435+00
7100,019abac9-846f-75d0-8dfd-bcf9c9457866,22,22,3,Paid,955000,52,2025-02-22 21:25:06.757+00,2025-02-22 22:11:06.757+00
7101,019abac9-846f-75d0-8dfd-bcf9c9457866,7,,7,Paid,1685000,36,2025-10-23 02:07:09.844+00,2025-10-23 03:36:09.844+00
7102,019abac9-846f-75d0-8dfd-bcf9c9457866,26,,10,Paid,360000,24,2025-12-17 06:30:35.838+00,2025-12-17 07:33:35.838+00
7103,019abac9-846f-75d0-8dfd-bcf9c9457866,1,23,7,Served,1510000,47,2026-01-03 13:44:25.771+00,2026-01-03 14:08:25.771+00
7104,019abac9-846f-75d0-8dfd-bcf9c9457866,18,,10,Paid,230000,59,2025-05-20 17:14:32.702+00,2025-05-20 18:14:32.702+00
7105,019abac9-846f-75d0-8dfd-bcf9c9457866,12,21,9,Paid,1395000,28,2025-07-24 01:05:04.551+00,2025-07-24 01:59:04.551+00
7106,019abac9-846f-75d0-8dfd-bcf9c9457866,5,,6,Cancelled,2000000,33,2025-03-02 05:49:33.857+00,
7107,019abac9-846f-75d0-8dfd-bcf9c9457866,7,48,9,Pending,1140000,10,2025-10-27 13:41:55.080+00,
7108,019abac9-846f-75d0-8dfd-bcf9c9457866,27,38,11,Completed,1650000,54,2025-09-27 20:14:29.805+00,2025-09-27 20:35:29.805+00
7109,019abac9-846f-75d0-8dfd-bcf9c9457866,12,,8,Served,1339000,16,2025-01-26 20:00:00.150+00,2025-01-26 20:44:00.150+00
7110,019abac9-846f-75d0-8dfd-bcf9c9457866,3,27,6,Paid,851000,24,2025-10-10 18:01:03.976+00,2025-10-10 19:00:03.976+00
7111,019abac9-846f-75d0-8dfd-bcf9c9457866,3,50,11,Paid,175000,46,2025-06-20 14:24:17.066+00,2025-06-20 15:29:17.066+00
7112,019abac9-846f-75d0-8dfd-bcf9c9457866,20,,3,Served,195000,55,2025-05-13 10:17:13.357+00,2025-05-13 11:03:13.357+00
7113,019abac9-846f-75d0-8dfd-bcf9c9457866,23,35,9,Paid,1045000,13,2025-08-19 21:19:28.822+00,2025-08-19 22:18:28.822+00
7114,019abac9-846f-75d0-8dfd-bcf9c9457866,9,25,9,Paid,75000,37,2025-09-06 18:42:59.277+00,2025-09-06 19:14:59.277+00
7115,019abac9-846f-75d0-8dfd-bcf9c9457866,24,11,12,Cancelled,1555000,25,2025-09-14 02:39:16.569+00,
7116,019abac9-846f-75d0-8dfd-bcf9c9457866,9,25,9,Paid,805000,27,2025-08-24 06:32:13.271+00,2025-08-24 06:53:13.271+00
7117,019abac9-846f-75d0-8dfd-bcf9c9457866,3,2,12,Paid,485000,42,2025-06-22 01:43:04.097+00,2025-06-22 02:14:04.097+00
7118,019abac9-846f-75d0-8dfd-bcf9c9457866,16,11,12,Paid,1280000,38,2025-06-27 07:59:50.099+00,2025-06-27 08:24:50.099+00
7119,019abac9-846f-75d0-8dfd-bcf9c9457866,5,28,5,Served,780000,39,2025-06-30 06:49:01.030+00,2025-06-30 08:07:01.030+00
7120,019abac9-846f-75d0-8dfd-bcf9c9457866,3,32,11,Paid,2661000,27,2025-10-27 18:23:11.588+00,2025-10-27 18:39:11.588+00
7121,019abac9-846f-75d0-8dfd-bcf9c9457866,24,18,11,Pending,375000,53,2025-05-14 22:17:50.734+00,
7122,019abac9-846f-75d0-8dfd-bcf9c9457866,21,17,5,Paid,30000,17,2025-04-14 14:52:24.008+00,2025-04-14 15:11:24.008+00
7123,019abac9-846f-75d0-8dfd-bcf9c9457866,21,,3,Paid,100000,26,2025-09-06 15:36:06.359+00,2025-09-06 16:30:06.359+00
7124,019abac9-846f-75d0-8dfd-bcf9c9457866,27,31,12,Completed,1635000,17,2025-04-25 11:34:00.626+00,2025-04-25 13:03:00.626+00
7125,019abac9-846f-75d0-8dfd-bcf9c9457866,28,9,,Unsubmit,252000,43,2025-09-06 06:41:39.447+00,
7126,019abac9-846f-75d0-8dfd-bcf9c9457866,15,38,8,Paid,735000,15,2025-11-13 08:11:37.500+00,2025-11-13 09:34:37.500+00
7127,019abac9-846f-75d0-8dfd-bcf9c9457866,12,49,9,Completed,1045000,51,2025-09-24 01:35:16.189+00,2025-09-24 01:57:16.189+00
7128,019abac9-846f-75d0-8dfd-bcf9c9457866,7,47,9,Completed,729000,48,2025-12-24 23:46:47.709+00,2025-12-25 00:28:47.709+00
7129,019abac9-846f-75d0-8dfd-bcf9c9457866,6,10,10,Paid,652000,18,2025-03-07 23:29:36.710+00,2025-03-07 23:52:36.710+00
7130,019abac9-846f-75d0-8dfd-bcf9c9457866,12,,8,Paid,866000,50,2025-04-10 06:55:01.783+00,2025-04-10 08:09:01.783+00
7131,019abac9-846f-75d0-8dfd-bcf9c9457866,13,,8,Served,768000,37,2025-05-14 21:16:50.359+00,2025-05-14 22:06:50.359+00
7132,019abac9-846f-75d0-8dfd-bcf9c9457866,20,11,7,Served,160000,14,2025-12-01 14:57:00.977+00,2025-12-01 15:13:00.977+00
7133,019abac9-846f-75d0-8dfd-bcf9c9457866,2,21,,Unsubmit,974000,25,2025-06-25 15:51:59.547+00,
7134,019abac9-846f-75d0-8dfd-bcf9c9457866,28,16,6,Paid,1175000,54,2025-09-21 23:20:01.279+00,2025-09-22 00:37:01.279+00
7135,019abac9-846f-75d0-8dfd-bcf9c9457866,4,,3,Pending,500000,20,2025-05-28 09:40:56.645+00,
7136,019abac9-846f-75d0-8dfd-bcf9c9457866,16,9,8,Paid,1679000,58,2025-09-30 22:46:35.789+00,2025-09-30 23:09:35.789+00
7137,019abac9-846f-75d0-8dfd-bcf9c9457866,3,11,,Unsubmit,280000,42,2025-04-24 15:40:44.084+00,
7138,019abac9-846f-75d0-8dfd-bcf9c9457866,15,41,5,Served,334000,55,2025-12-10 23:22:14.148+00,2025-12-11 00:12:14.148+00
7139,019abac9-846f-75d0-8dfd-bcf9c9457866,8,,3,Paid,75000,19,2025-02-17 05:16:56.176+00,2025-02-17 06:06:56.176+00
7140,019abac9-846f-75d0-8dfd-bcf9c9457866,14,27,10,Paid,1110000,52,2026-01-12 21:28:29.291+00,2026-01-12 22:03:29.291+00
7141,019abac9-846f-75d0-8dfd-bcf9c9457866,21,,10,Pending,1880000,30,2025-03-12 07:53:37.556+00,
7142,019abac9-846f-75d0-8dfd-bcf9c9457866,11,14,12,Completed,855000,30,2026-01-14 21:50:06.123+00,2026-01-14 22:09:06.123+00
7143,019abac9-846f-75d0-8dfd-bcf9c9457866,24,48,5,Paid,1156000,17,2025-07-07 03:49:40.992+00,2025-07-07 04:57:40.992+00
7144,019abac9-846f-75d0-8dfd-bcf9c9457866,22,4,7,Completed,675000,37,2025-05-11 04:01:30.244+00,2025-05-11 05:23:30.244+00
7145,019abac9-846f-75d0-8dfd-bcf9c9457866,4,,10,Paid,1264000,24,2025-11-23 05:22:24.996+00,2025-11-23 05:45:24.996+00
7146,019abac9-846f-75d0-8dfd-bcf9c9457866,19,23,,Unsubmit,215000,16,2025-02-13 09:22:20.733+00,
7147,019abac9-846f-75d0-8dfd-bcf9c9457866,4,14,5,Paid,420000,43,2025-08-06 21:44:28.202+00,2025-08-06 22:39:28.202+00
7148,019abac9-846f-75d0-8dfd-bcf9c9457866,14,8,6,Completed,1425000,15,2025-06-25 08:12:40.266+00,2025-06-25 09:25:40.266+00
7149,019abac9-846f-75d0-8dfd-bcf9c9457866,20,,10,Paid,500000,16,2025-10-24 01:45:16.680+00,2025-10-24 02:14:16.680+00
7150,019abac9-846f-75d0-8dfd-bcf9c9457866,23,,3,Pending,1480000,35,2025-04-29 21:32:38.136+00,
7151,019abac9-846f-75d0-8dfd-bcf9c9457866,5,47,7,Completed,700000,18,2025-02-12 15:13:48.294+00,2025-02-12 15:56:48.294+00
7152,019abac9-846f-75d0-8dfd-bcf9c9457866,17,10,5,Completed,1165000,25,2025-02-19 12:51:59.275+00,2025-02-19 13:13:59.275+00
7153,019abac9-846f-75d0-8dfd-bcf9c9457866,15,42,4,Served,165000,48,2025-05-31 15:44:45.241+00,2025-05-31 17:11:45.241+00
7154,019abac9-846f-75d0-8dfd-bcf9c9457866,5,25,,Unsubmit,70000,49,2025-03-12 09:29:48.493+00,
7155,019abac9-846f-75d0-8dfd-bcf9c9457866,17,28,6,Pending,465000,20,2025-09-14 17:57:07.819+00,
7156,019abac9-846f-75d0-8dfd-bcf9c9457866,24,,8,Paid,450000,23,2025-05-12 06:20:47.728+00,2025-05-12 07:04:47.728+00
7157,019abac9-846f-75d0-8dfd-bcf9c9457866,2,7,6,Paid,1250000,34,2025-04-27 08:53:42.238+00,2025-04-27 09:37:42.238+00
7158,019abac9-846f-75d0-8dfd-bcf9c9457866,28,25,12,Paid,690000,45,2025-08-16 13:44:13.256+00,2025-08-16 14:21:13.256+00
7159,019abac9-846f-75d0-8dfd-bcf9c9457866,19,42,7,Paid,1730000,43,2025-04-17 10:54:43.777+00,2025-04-17 11:56:43.777+00
7160,019abac9-846f-75d0-8dfd-bcf9c9457866,16,49,7,Paid,737000,45,2025-08-31 22:48:55.857+00,2025-08-31 23:50:55.857+00
7161,019abac9-846f-75d0-8dfd-bcf9c9457866,30,7,5,Paid,1485000,45,2025-10-26 10:44:54.464+00,2025-10-26 11:16:54.464+00
7162,019abac9-846f-75d0-8dfd-bcf9c9457866,7,14,3,Cancelled,1860000,49,2025-08-12 17:26:19.612+00,
7163,019abac9-846f-75d0-8dfd-bcf9c9457866,23,,10,Pending,54000,37,2025-05-03 08:55:15.927+00,
7164,019abac9-846f-75d0-8dfd-bcf9c9457866,22,,5,Paid,745000,21,2025-09-15 21:18:38.704+00,2025-09-15 22:44:38.704+00
7165,019abac9-846f-75d0-8dfd-bcf9c9457866,23,7,10,Paid,2004000,21,2025-11-20 19:57:00.819+00,2025-11-20 20:51:00.819+00
7166,019abac9-846f-75d0-8dfd-bcf9c9457866,20,39,,Unsubmit,495000,45,2025-07-27 09:52:29.142+00,
7167,019abac9-846f-75d0-8dfd-bcf9c9457866,12,,5,Cancelled,950000,53,2025-12-28 03:44:58.410+00,
7168,019abac9-846f-75d0-8dfd-bcf9c9457866,25,19,6,Approved,1823000,15,2025-07-29 16:02:24.603+00,
7169,019abac9-846f-75d0-8dfd-bcf9c9457866,18,,,Unsubmit,405000,39,2025-02-11 00:47:22.815+00,
7170,019abac9-846f-75d0-8dfd-bcf9c9457866,7,,4,Paid,210000,37,2025-01-29 03:08:53.749+00,2025-01-29 03:24:53.749+00
7171,019abac9-846f-75d0-8dfd-bcf9c9457866,29,48,7,Paid,816000,19,2025-02-13 12:44:45.152+00,2025-02-13 13:33:45.152+00
7172,019abac9-846f-75d0-8dfd-bcf9c9457866,8,3,11,Served,2040000,18,2025-06-21 18:11:59.338+00,2025-06-21 18:46:59.338+00
7173,019abac9-846f-75d0-8dfd-bcf9c9457866,11,5,3,Cancelled,292000,57,2025-07-13 01:24:17.563+00,
7174,019abac9-846f-75d0-8dfd-bcf9c9457866,26,6,5,Paid,1460000,59,2025-04-08 22:18:01.689+00,2025-04-08 22:52:01.689+00
7175,019abac9-846f-75d0-8dfd-bcf9c9457866,13,25,10,Approved,1927000,12,2025-12-09 02:31:48.755+00,
7176,019abac9-846f-75d0-8dfd-bcf9c9457866,5,28,6,Served,1499000,37,2025-11-20 13:33:43.582+00,2025-11-20 14:01:43.582+00
7177,019abac9-846f-75d0-8dfd-bcf9c9457866,27,,7,Paid,1396000,45,2026-01-07 04:18:28.689+00,2026-01-07 05:03:28.689+00
7178,019abac9-846f-75d0-8dfd-bcf9c9457866,12,,5,Paid,290000,32,2025-12-10 18:53:40.954+00,2025-12-10 19:42:40.954+00
7179,019abac9-846f-75d0-8dfd-bcf9c9457866,19,11,12,Paid,890000,36,2025-11-08 03:27:01.365+00,2025-11-08 04:11:01.365+00
7180,019abac9-846f-75d0-8dfd-bcf9c9457866,26,39,4,Paid,1520000,20,2026-01-05 16:06:09.752+00,2026-01-05 16:32:09.752+00
7181,019abac9-846f-75d0-8dfd-bcf9c9457866,23,8,11,Cancelled,76000,13,2025-07-03 16:33:30.516+00,
7182,019abac9-846f-75d0-8dfd-bcf9c9457866,8,,,Unsubmit,800000,14,2025-11-15 22:05:13.168+00,
7183,019abac9-846f-75d0-8dfd-bcf9c9457866,6,30,10,Cancelled,135000,51,2025-05-08 11:49:55.041+00,
7184,019abac9-846f-75d0-8dfd-bcf9c9457866,3,,5,Paid,775000,41,2025-07-13 06:46:46.617+00,2025-07-13 07:40:46.617+00
7185,019abac9-846f-75d0-8dfd-bcf9c9457866,11,29,3,Served,1087000,54,2025-12-01 08:18:51.637+00,2025-12-01 08:45:51.637+00
7186,019abac9-846f-75d0-8dfd-bcf9c9457866,11,,4,Paid,341000,19,2025-03-03 01:43:26.701+00,2025-03-03 02:07:26.701+00
7187,019abac9-846f-75d0-8dfd-bcf9c9457866,28,13,6,Paid,55000,60,2025-09-01 14:46:57.133+00,2025-09-01 16:09:57.133+00
7188,019abac9-846f-75d0-8dfd-bcf9c9457866,14,,4,Approved,650000,32,2025-02-01 02:25:47.420+00,
7189,019abac9-846f-75d0-8dfd-bcf9c9457866,9,38,12,Paid,1640000,54,2025-02-05 13:51:48.928+00,2025-02-05 14:11:48.928+00
7190,019abac9-846f-75d0-8dfd-bcf9c9457866,28,8,10,Paid,2719000,24,2025-04-21 15:17:17.649+00,2025-04-21 15:49:17.649+00
7191,019abac9-846f-75d0-8dfd-bcf9c9457866,19,,7,Paid,1233000,36,2025-12-17 16:25:50.941+00,2025-12-17 17:06:50.941+00
7192,019abac9-846f-75d0-8dfd-bcf9c9457866,15,,12,Cancelled,225000,14,2025-10-16 22:06:12.149+00,
7193,019abac9-846f-75d0-8dfd-bcf9c9457866,23,,8,Served,272000,42,2025-02-04 13:18:34.630+00,2025-02-04 14:25:34.630+00
7194,019abac9-846f-75d0-8dfd-bcf9c9457866,20,,11,Completed,345000,17,2025-06-02 02:09:44.100+00,2025-06-02 03:06:44.100+00
7195,019abac9-846f-75d0-8dfd-bcf9c9457866,10,2,6,Paid,600000,34,2025-06-02 02:50:43.180+00,2025-06-02 03:13:43.180+00
7196,019abac9-846f-75d0-8dfd-bcf9c9457866,25,38,5,Paid,285000,25,2025-10-24 16:17:24.395+00,2025-10-24 17:09:24.395+00
7197,019abac9-846f-75d0-8dfd-bcf9c9457866,19,39,5,Pending,110000,21,2025-02-23 14:37:19.165+00,
7198,019abac9-846f-75d0-8dfd-bcf9c9457866,7,,12,Paid,240000,48,2025-07-25 18:08:51.441+00,2025-07-25 18:58:51.441+00
7199,019abac9-846f-75d0-8dfd-bcf9c9457866,11,,3,Paid,1210000,34,2025-07-14 20:10:33.242+00,2025-07-14 20:44:33.242+00
7200,019abac9-846f-75d0-8dfd-bcf9c9457866,25,36,5,Served,774000,54,2025-02-01 03:55:48.612+00,2025-02-01 04:35:48.612+00
7201,019abac9-846f-75d0-8dfd-bcf9c9457866,9,4,12,Served,1062000,36,2025-02-23 21:20:37.123+00,2025-02-23 22:49:37.123+00
7202,019abac9-846f-75d0-8dfd-bcf9c9457866,2,7,6,Served,1043000,46,2025-10-25 19:01:16.631+00,2025-10-25 19:50:16.631+00
7203,019abac9-846f-75d0-8dfd-bcf9c9457866,18,46,8,Paid,90000,45,2025-11-22 11:38:34.626+00,2025-11-22 12:09:34.626+00
7204,019abac9-846f-75d0-8dfd-bcf9c9457866,12,2,10,Completed,1040000,46,2025-11-02 09:22:37.059+00,2025-11-02 10:44:37.059+00
7205,019abac9-846f-75d0-8dfd-bcf9c9457866,25,,9,Paid,1215000,53,2025-06-17 06:10:13.170+00,2025-06-17 07:33:13.170+00
7206,019abac9-846f-75d0-8dfd-bcf9c9457866,26,50,11,Served,1880000,21,2025-02-05 08:40:29.503+00,2025-02-05 09:20:29.503+00
7207,019abac9-846f-75d0-8dfd-bcf9c9457866,14,1,5,Served,1630000,10,2025-03-05 07:07:26.674+00,2025-03-05 07:43:26.674+00
7208,019abac9-846f-75d0-8dfd-bcf9c9457866,23,18,8,Paid,565000,20,2025-09-13 04:13:49.583+00,2025-09-13 04:39:49.583+00
7209,019abac9-846f-75d0-8dfd-bcf9c9457866,10,,6,Pending,337000,37,2025-01-29 20:38:40.426+00,
7210,019abac9-846f-75d0-8dfd-bcf9c9457866,18,,8,Pending,1008000,11,2025-07-31 22:07:53.621+00,
7211,019abac9-846f-75d0-8dfd-bcf9c9457866,11,,8,Paid,350000,41,2025-04-28 12:42:11.807+00,2025-04-28 13:04:11.807+00
7212,019abac9-846f-75d0-8dfd-bcf9c9457866,2,8,5,Paid,869000,46,2025-07-23 05:58:57.904+00,2025-07-23 06:25:57.904+00
7213,019abac9-846f-75d0-8dfd-bcf9c9457866,19,17,8,Paid,260000,16,2025-11-14 10:44:51.702+00,2025-11-14 12:06:51.702+00
7214,019abac9-846f-75d0-8dfd-bcf9c9457866,5,,3,Paid,1307000,17,2025-02-06 03:50:09.505+00,2025-02-06 04:13:09.505+00
7215,019abac9-846f-75d0-8dfd-bcf9c9457866,17,15,10,Paid,595000,15,2025-10-28 20:36:14.879+00,2025-10-28 20:52:14.879+00
7216,019abac9-846f-75d0-8dfd-bcf9c9457866,17,43,4,Cancelled,1290000,28,2025-08-04 05:06:06.011+00,
7217,019abac9-846f-75d0-8dfd-bcf9c9457866,10,,10,Completed,510000,45,2025-06-04 15:47:53.518+00,2025-06-04 16:13:53.518+00
7218,019abac9-846f-75d0-8dfd-bcf9c9457866,2,,10,Approved,750000,56,2025-12-19 00:30:45.086+00,
7219,019abac9-846f-75d0-8dfd-bcf9c9457866,4,,10,Paid,870000,39,2025-05-09 01:31:10.114+00,2025-05-09 02:07:10.114+00
7220,019abac9-846f-75d0-8dfd-bcf9c9457866,2,14,6,Pending,1752000,33,2025-05-06 09:19:05.072+00,
7221,019abac9-846f-75d0-8dfd-bcf9c9457866,16,19,11,Paid,902000,22,2025-11-17 15:11:45.949+00,2025-11-17 16:15:45.949+00
7222,019abac9-846f-75d0-8dfd-bcf9c9457866,1,17,5,Served,320000,36,2025-10-09 05:43:23.039+00,2025-10-09 07:03:23.039+00
7223,019abac9-846f-75d0-8dfd-bcf9c9457866,8,,10,Paid,108000,16,2025-07-02 03:34:14.331+00,2025-07-02 04:57:14.331+00
7224,019abac9-846f-75d0-8dfd-bcf9c9457866,15,24,,Unsubmit,864000,22,2025-04-30 13:44:38.228+00,
7225,019abac9-846f-75d0-8dfd-bcf9c9457866,3,11,12,Served,630000,12,2025-05-09 23:18:05.847+00,2025-05-09 23:37:05.847+00
7226,019abac9-846f-75d0-8dfd-bcf9c9457866,10,,8,Paid,30000,26,2025-01-28 22:29:57.561+00,2025-01-28 23:47:57.561+00
7227,019abac9-846f-75d0-8dfd-bcf9c9457866,7,1,7,Paid,560000,17,2025-10-29 12:00:47.014+00,2025-10-29 13:13:47.014+00
7228,019abac9-846f-75d0-8dfd-bcf9c9457866,15,8,12,Paid,1321000,20,2025-02-18 18:46:45.047+00,2025-02-18 19:57:45.047+00
7229,019abac9-846f-75d0-8dfd-bcf9c9457866,18,,,Unsubmit,2460000,56,2025-08-08 04:38:11.163+00,
7230,019abac9-846f-75d0-8dfd-bcf9c9457866,14,,8,Paid,1280000,53,2025-07-29 18:57:07.630+00,2025-07-29 19:23:07.630+00
7231,019abac9-846f-75d0-8dfd-bcf9c9457866,14,42,6,Paid,769000,14,2025-04-01 10:28:22.900+00,2025-04-01 11:06:22.900+00
7232,019abac9-846f-75d0-8dfd-bcf9c9457866,4,36,9,Paid,849000,32,2025-08-26 06:20:53.317+00,2025-08-26 06:51:53.317+00
7233,019abac9-846f-75d0-8dfd-bcf9c9457866,7,,6,Paid,1821000,25,2025-05-06 20:02:51.782+00,2025-05-06 20:40:51.782+00
7234,019abac9-846f-75d0-8dfd-bcf9c9457866,13,3,8,Paid,1570000,56,2025-05-11 23:25:10.959+00,2025-05-12 00:49:10.959+00
7235,019abac9-846f-75d0-8dfd-bcf9c9457866,10,9,3,Served,1890000,10,2025-12-10 19:37:34.319+00,2025-12-10 20:45:34.319+00
7236,019abac9-846f-75d0-8dfd-bcf9c9457866,16,42,3,Paid,951000,25,2025-04-07 05:23:35.881+00,2025-04-07 05:51:35.881+00
7237,019abac9-846f-75d0-8dfd-bcf9c9457866,29,17,9,Paid,1076000,42,2025-04-07 05:35:48.779+00,2025-04-07 06:36:48.779+00
7238,019abac9-846f-75d0-8dfd-bcf9c9457866,21,36,4,Pending,20000,57,2025-06-02 03:35:06.428+00,
7239,019abac9-846f-75d0-8dfd-bcf9c9457866,28,,5,Paid,620000,59,2025-11-13 06:12:35.019+00,2025-11-13 07:10:35.019+00
7240,019abac9-846f-75d0-8dfd-bcf9c9457866,7,,8,Served,1222000,57,2025-01-27 15:19:46.405+00,2025-01-27 15:59:46.405+00
7241,019abac9-846f-75d0-8dfd-bcf9c9457866,10,48,12,Paid,1942000,38,2025-08-17 10:54:59.991+00,2025-08-17 11:38:59.991+00
7242,019abac9-846f-75d0-8dfd-bcf9c9457866,26,15,11,Paid,881000,27,2025-01-28 20:34:53.810+00,2025-01-28 21:25:53.810+00
7243,019abac9-846f-75d0-8dfd-bcf9c9457866,13,34,12,Cancelled,1325000,14,2025-07-12 06:18:42.229+00,
7244,019abac9-846f-75d0-8dfd-bcf9c9457866,2,37,11,Served,892000,45,2025-10-30 09:09:35.428+00,2025-10-30 09:28:35.428+00
7245,019abac9-846f-75d0-8dfd-bcf9c9457866,9,32,10,Completed,1045000,25,2025-03-29 06:25:40.488+00,2025-03-29 06:41:40.488+00
7246,019abac9-846f-75d0-8dfd-bcf9c9457866,24,2,11,Paid,160000,40,2025-11-19 04:16:31.906+00,2025-11-19 04:59:31.906+00
7247,019abac9-846f-75d0-8dfd-bcf9c9457866,8,,3,Paid,771000,54,2025-06-07 01:58:45.866+00,2025-06-07 02:34:45.866+00
7248,019abac9-846f-75d0-8dfd-bcf9c9457866,5,,12,Paid,68000,11,2025-05-01 02:42:46.844+00,2025-05-01 03:02:46.844+00
7249,019abac9-846f-75d0-8dfd-bcf9c9457866,27,25,7,Paid,543000,33,2025-06-26 05:45:04.939+00,2025-06-26 06:01:04.939+00
7250,019abac9-846f-75d0-8dfd-bcf9c9457866,14,,8,Paid,1080000,27,2025-11-22 14:14:34.530+00,2025-11-22 14:47:34.530+00
7251,019abac9-846f-75d0-8dfd-bcf9c9457866,10,18,3,Paid,210000,29,2025-05-06 04:24:26.784+00,2025-05-06 05:20:26.784+00
7252,019abac9-846f-75d0-8dfd-bcf9c9457866,12,25,4,Paid,1019000,56,2025-04-28 02:55:42.483+00,2025-04-28 03:42:42.483+00
